cluster_manager.cds.version_text: "2026-06-01T10:50:20Z/51"
listener_manager.lds.version_text: "2026-06-01T10:50:20Z/51"
cluster.xds-grpc;.assignment_stale: 0
cluster.xds-grpc;.assignment_timeout_received: 0
cluster.xds-grpc;.assignment_use_cached: 0
cluster.xds-grpc;.bind_errors: 0
cluster.xds-grpc;.circuit_breakers.default.cx_open: 0
cluster.xds-grpc;.circuit_breakers.default.cx_pool_open: 0
cluster.xds-grpc;.circuit_breakers.default.rq_open: 0
cluster.xds-grpc;.circuit_breakers.default.rq_pending_open: 0
cluster.xds-grpc;.circuit_breakers.default.rq_retry_open: 0
cluster.xds-grpc;.circuit_breakers.high.cx_open: 0
cluster.xds-grpc;.circuit_breakers.high.cx_pool_open: 0
cluster.xds-grpc;.circuit_breakers.high.rq_open: 0
cluster.xds-grpc;.circuit_breakers.high.rq_pending_open: 0
cluster.xds-grpc;.circuit_breakers.high.rq_retry_open: 0
cluster.xds-grpc;.default.total_match_count: 1
cluster.xds-grpc;.http2.deferred_stream_close: 0
cluster.xds-grpc;.http2.dropped_headers_with_underscores: 0
cluster.xds-grpc;.http2.goaway_sent: 0
cluster.xds-grpc;.http2.header_overflow: 0
cluster.xds-grpc;.http2.headers_cb_no_stream: 0
cluster.xds-grpc;.http2.inbound_empty_frames_flood: 0
cluster.xds-grpc;.http2.inbound_priority_frames_flood: 0
cluster.xds-grpc;.http2.inbound_window_update_frames_flood: 0
cluster.xds-grpc;.http2.keepalive_timeout: 0
cluster.xds-grpc;.http2.metadata_empty_frames: 0
cluster.xds-grpc;.http2.outbound_control_flood: 0
cluster.xds-grpc;.http2.outbound_control_frames_active: 0
cluster.xds-grpc;.http2.outbound_flood: 0
cluster.xds-grpc;.http2.outbound_frames_active: 0
cluster.xds-grpc;.http2.pending_send_bytes: 0
cluster.xds-grpc;.http2.requests_rejected_with_underscores_in_headers: 0
cluster.xds-grpc;.http2.rx_messaging_error: 0
cluster.xds-grpc;.http2.rx_reset: 0
cluster.xds-grpc;.http2.stream_refused_errors: 0
cluster.xds-grpc;.http2.streams_active: 1
cluster.xds-grpc;.http2.trailers: 0
cluster.xds-grpc;.http2.tx_flush_timeout: 0
cluster.xds-grpc;.http2.tx_reset: 0
cluster.xds-grpc;.internal.upstream_rq_200: 114
cluster.xds-grpc;.internal.upstream_rq_2xx: 114
cluster.xds-grpc;.internal.upstream_rq_completed: 114
cluster.xds-grpc;.lb_healthy_panic: 0
cluster.xds-grpc;.lb_local_cluster_not_ok: 0
cluster.xds-grpc;.lb_recalculate_zone_structures: 0
cluster.xds-grpc;.lb_subsets_active: 0
cluster.xds-grpc;.lb_subsets_created: 0
cluster.xds-grpc;.lb_subsets_fallback: 0
cluster.xds-grpc;.lb_subsets_fallback_panic: 0
cluster.xds-grpc;.lb_subsets_removed: 0
cluster.xds-grpc;.lb_subsets_selected: 0
cluster.xds-grpc;.lb_zone_cluster_too_small: 0
cluster.xds-grpc;.lb_zone_no_capacity_left: 0
cluster.xds-grpc;.lb_zone_routing_all_directly: 0
cluster.xds-grpc;.lb_zone_routing_cross_zone: 0
cluster.xds-grpc;.lb_zone_routing_sampled: 0
cluster.xds-grpc;.max_host_weight: 0
cluster.xds-grpc;.membership_change: 1
cluster.xds-grpc;.membership_degraded: 0
cluster.xds-grpc;.membership_excluded: 0
cluster.xds-grpc;.membership_healthy: 1
cluster.xds-grpc;.membership_total: 1
cluster.xds-grpc;.original_dst_host_invalid: 0
cluster.xds-grpc;.retry_or_shadow_abandoned: 0
cluster.xds-grpc;.update_attempt: 0
cluster.xds-grpc;.update_empty: 0
cluster.xds-grpc;.update_failure: 0
cluster.xds-grpc;.update_no_rebuild: 0
cluster.xds-grpc;.update_success: 0
cluster.xds-grpc;.upstream_cx_active: 1
cluster.xds-grpc;.upstream_cx_close_notify: 0
cluster.xds-grpc;.upstream_cx_connect_attempts_exceeded: 0
cluster.xds-grpc;.upstream_cx_connect_fail: 0
cluster.xds-grpc;.upstream_cx_connect_timeout: 0
cluster.xds-grpc;.upstream_cx_connect_with_0_rtt: 0
cluster.xds-grpc;.upstream_cx_destroy: 113
cluster.xds-grpc;.upstream_cx_destroy_local: 113
cluster.xds-grpc;.upstream_cx_destroy_local_with_active_rq: 0
cluster.xds-grpc;.upstream_cx_destroy_remote: 0
cluster.xds-grpc;.upstream_cx_destroy_remote_with_active_rq: 0
cluster.xds-grpc;.upstream_cx_destroy_with_active_rq: 0
cluster.xds-grpc;.upstream_cx_http1_total: 0
cluster.xds-grpc;.upstream_cx_http2_total: 114
cluster.xds-grpc;.upstream_cx_http3_total: 0
cluster.xds-grpc;.upstream_cx_idle_timeout: 0
cluster.xds-grpc;.upstream_cx_max_duration_reached: 0
cluster.xds-grpc;.upstream_cx_max_requests: 114
cluster.xds-grpc;.upstream_cx_none_healthy: 0
cluster.xds-grpc;.upstream_cx_overflow: 0
cluster.xds-grpc;.upstream_cx_pool_overflow: 0
cluster.xds-grpc;.upstream_cx_protocol_error: 113
cluster.xds-grpc;.upstream_cx_rx_bytes_buffered: 17
cluster.xds-grpc;.upstream_cx_rx_bytes_total: 15650633
cluster.xds-grpc;.upstream_cx_total: 114
cluster.xds-grpc;.upstream_cx_tx_bytes_buffered: 0
cluster.xds-grpc;.upstream_cx_tx_bytes_total: 41366783
cluster.xds-grpc;.upstream_flow_control_backed_up_total: 0
cluster.xds-grpc;.upstream_flow_control_drained_total: 0
cluster.xds-grpc;.upstream_flow_control_paused_reading_total: 0
cluster.xds-grpc;.upstream_flow_control_resumed_reading_total: 0
cluster.xds-grpc;.upstream_http3_broken: 0
cluster.xds-grpc;.upstream_internal_redirect_failed_total: 0
cluster.xds-grpc;.upstream_internal_redirect_succeeded_total: 0
cluster.xds-grpc;.upstream_rq_0rtt: 0
cluster.xds-grpc;.upstream_rq_200: 114
cluster.xds-grpc;.upstream_rq_2xx: 114
cluster.xds-grpc;.upstream_rq_active: 1
cluster.xds-grpc;.upstream_rq_cancelled: 0
cluster.xds-grpc;.upstream_rq_completed: 114
cluster.xds-grpc;.upstream_rq_maintenance_mode: 0
cluster.xds-grpc;.upstream_rq_max_duration_reached: 0
cluster.xds-grpc;.upstream_rq_pending_active: 0
cluster.xds-grpc;.upstream_rq_pending_failure_eject: 0
cluster.xds-grpc;.upstream_rq_pending_overflow: 0
cluster.xds-grpc;.upstream_rq_pending_total: 114
cluster.xds-grpc;.upstream_rq_per_try_idle_timeout: 0
cluster.xds-grpc;.upstream_rq_per_try_timeout: 0
cluster.xds-grpc;.upstream_rq_retry: 0
cluster.xds-grpc;.upstream_rq_retry_backoff_exponential: 0
cluster.xds-grpc;.upstream_rq_retry_backoff_ratelimited: 0
cluster.xds-grpc;.upstream_rq_retry_limit_exceeded: 0
cluster.xds-grpc;.upstream_rq_retry_overflow: 0
cluster.xds-grpc;.upstream_rq_retry_success: 0
cluster.xds-grpc;.upstream_rq_rx_reset: 0
cluster.xds-grpc;.upstream_rq_timeout: 0
cluster.xds-grpc;.upstream_rq_total: 114
cluster.xds-grpc;.upstream_rq_tx_reset: 113
cluster.xds-grpc;.version: 0
cluster.xds-grpc;.warming_state: 0
cluster_manager.active_clusters: 26
cluster_manager.cds.config_reload: 5
cluster_manager.cds.config_reload_time_ms: 1780311006104
cluster_manager.cds.init_fetch_timeout: 0
cluster_manager.cds.update_attempt: 237
cluster_manager.cds.update_failure: 113
cluster_manager.cds.update_rejected: 0
cluster_manager.cds.update_success: 123
cluster_manager.cds.update_time: 1780311020948
cluster_manager.cds.version: 5731746773481027332
cluster_manager.cluster_added: 29
cluster_manager.cluster_modified: 20
cluster_manager.cluster_removed: 3
cluster_manager.cluster_updated: 1
cluster_manager.cluster_updated_via_merge: 0
cluster_manager.update_merge_cancelled: 0
cluster_manager.update_out_of_merge_window: 0
cluster_manager.warming_clusters: 0
http.InboundPassthroughCluster;.downstream_cx_active: 0
http.admin.downstream_cx_active: 1
http.agent.downstream_cx_active: 0
http.inbound_0.0.0.0_8080;.downstream_cx_active: 0
http.outbound_0.0.0.0_15010;.downstream_cx_active: 0
http.outbound_0.0.0.0_15014;.downstream_cx_active: 0
http.outbound_0.0.0.0_80;.downstream_cx_active: 0
http.outbound_0.0.0.0_8383;.downstream_cx_active: 0
http.outbound_10.255.30.10_9153;.downstream_cx_active: 0
http.outbound_10.255.30.129_443;.downstream_cx_active: 0
http.outbound_10.255.30.129_8080;.downstream_cx_active: 0
http.outbound_10.255.30.213_443;.downstream_cx_active: 0
http.outbound_10.255.30.77_443;.downstream_cx_active: 0
http.outbound_10.255.30.92_15021;.downstream_cx_active: 0
http.stats.downstream_cx_active: 0
istiocustom.istio_build.component.proxy.tag.1.28.3-3b82a7d635: 1
listener.0.0.0.0_15001.downstream_cx_active: 0
listener.0.0.0.0_15001.worker_0.downstream_cx_active: 0
listener.0.0.0.0_15001.worker_1.downstream_cx_active: 0
listener.0.0.0.0_15006.downstream_cx_active: 0
listener.0.0.0.0_15006.worker_0.downstream_cx_active: 0
listener.0.0.0.0_15006.worker_1.downstream_cx_active: 0
listener.0.0.0.0_15010.downstream_cx_active: 0
listener.0.0.0.0_15010.worker_0.downstream_cx_active: 0
listener.0.0.0.0_15010.worker_1.downstream_cx_active: 0
listener.0.0.0.0_15014.downstream_cx_active: 0
listener.0.0.0.0_15014.worker_0.downstream_cx_active: 0
listener.0.0.0.0_15014.worker_1.downstream_cx_active: 0
listener.0.0.0.0_15021.downstream_cx_active: 0
listener.0.0.0.0_15021.worker_0.downstream_cx_active: 0
listener.0.0.0.0_15021.worker_1.downstream_cx_active: 0
listener.0.0.0.0_15090.downstream_cx_active: 0
listener.0.0.0.0_15090.worker_0.downstream_cx_active: 0
listener.0.0.0.0_15090.worker_1.downstream_cx_active: 0
listener.0.0.0.0_80.downstream_cx_active: 0
listener.0.0.0.0_80.worker_0.downstream_cx_active: 0
listener.0.0.0.0_80.worker_1.downstream_cx_active: 0
listener.0.0.0.0_8383.downstream_cx_active: 0
listener.0.0.0.0_8383.worker_0.downstream_cx_active: 0
listener.0.0.0.0_8383.worker_1.downstream_cx_active: 0
listener.10.255.30.10_53.downstream_cx_active: 0
listener.10.255.30.10_53.worker_0.downstream_cx_active: 0
listener.10.255.30.10_53.worker_1.downstream_cx_active: 0
listener.10.255.30.10_9153.downstream_cx_active: 0
listener.10.255.30.10_9153.worker_0.downstream_cx_active: 0
listener.10.255.30.10_9153.worker_1.downstream_cx_active: 0
listener.10.255.30.126_9402.downstream_cx_active: 0
listener.10.255.30.126_9402.worker_0.downstream_cx_active: 0
listener.10.255.30.126_9402.worker_1.downstream_cx_active: 0
listener.10.255.30.129_443.downstream_cx_active: 0
listener.10.255.30.129_443.worker_0.downstream_cx_active: 0
listener.10.255.30.129_443.worker_1.downstream_cx_active: 0
listener.10.255.30.129_8080.downstream_cx_active: 0
listener.10.255.30.129_8080.worker_0.downstream_cx_active: 0
listener.10.255.30.129_8080.worker_1.downstream_cx_active: 0
listener.10.255.30.184_443.downstream_cx_active: 0
listener.10.255.30.184_443.worker_0.downstream_cx_active: 0
listener.10.255.30.184_443.worker_1.downstream_cx_active: 0
listener.10.255.30.194_15012.downstream_cx_active: 0
listener.10.255.30.194_15012.worker_0.downstream_cx_active: 0
listener.10.255.30.194_15012.worker_1.downstream_cx_active: 0
listener.10.255.30.194_443.downstream_cx_active: 0
listener.10.255.30.194_443.worker_0.downstream_cx_active: 0
listener.10.255.30.194_443.worker_1.downstream_cx_active: 0
listener.10.255.30.1_443.downstream_cx_active: 0
listener.10.255.30.1_443.worker_0.downstream_cx_active: 0
listener.10.255.30.1_443.worker_1.downstream_cx_active: 0
listener.10.255.30.213_443.downstream_cx_active: 0
listener.10.255.30.213_443.worker_0.downstream_cx_active: 0
listener.10.255.30.213_443.worker_1.downstream_cx_active: 0
listener.10.255.30.42_443.downstream_cx_active: 0
listener.10.255.30.42_443.worker_0.downstream_cx_active: 0
listener.10.255.30.42_443.worker_1.downstream_cx_active: 0
listener.10.255.30.77_443.downstream_cx_active: 0
listener.10.255.30.77_443.worker_0.downstream_cx_active: 0
listener.10.255.30.77_443.worker_1.downstream_cx_active: 0
listener.10.255.30.92_15021.downstream_cx_active: 0
listener.10.255.30.92_15021.worker_0.downstream_cx_active: 0
listener.10.255.30.92_15021.worker_1.downstream_cx_active: 0
listener.10.255.30.92_15443.downstream_cx_active: 0
listener.10.255.30.92_15443.worker_0.downstream_cx_active: 0
listener.10.255.30.92_15443.worker_1.downstream_cx_active: 0
listener.admin.downstream_cx_active: 1
listener.admin.main_thread.downstream_cx_active: 1
listener_manager.lds.init_fetch_timeout: 0
listener_manager.lds.update_attempt: 237
listener_manager.lds.update_failure: 113
listener_manager.lds.update_rejected: 0
listener_manager.lds.update_success: 123
listener_manager.lds.update_time: 1780311020950
listener_manager.lds.version: 5731746773481027332
listener_manager.listener_added: 23
listener_manager.listener_create_failure: 0
listener_manager.listener_create_success: 46
listener_manager.listener_in_place_updated: 0
listener_manager.listener_modified: 0
listener_manager.listener_removed: 1
listener_manager.listener_stopped: 0
listener_manager.total_filter_chains_draining: 0
listener_manager.total_listeners_active: 22
listener_manager.total_listeners_draining: 0
listener_manager.total_listeners_warming: 0
listener_manager.workers_started: 1
server.compilation_settings.fips_mode: 0
server.concurrency: 2
server.days_until_first_cert_expiring: 0
server.debug_assertion_failures: 0
server.dropped_stat_flushes: 0
server.dynamic_unknown_fields: 0
server.envoy_bug_failures: 0
server.envoy_notifications: 0
server.hot_restart_epoch: 0
server.live: 1
server.main_thread.watchdog_mega_miss: 0
server.main_thread.watchdog_miss: 15
server.memory_allocated: 9117480
server.memory_heap_size: 18874368
server.memory_physical_size: 25720238
server.parent_connections: 0
server.seconds_until_first_ocsp_response_expiring: 0
server.state: 0
server.static_unknown_fields: 0
server.stats_recent_lookups: 19241
server.total_connections: 0
server.uptime: 330419
server.version: 11479358
server.wip_protos: 0
server.worker_0.watchdog_mega_miss: 1
server.worker_0.watchdog_miss: 20
server.worker_1.watchdog_mega_miss: 1
server.worker_1.watchdog_miss: 21
cluster.xds-grpc;.upstream_cx_connect_ms: P0(nan,0) P25(nan,0) P50(nan,0) P75(nan,1.05) P90(nan,2.045) P95(nan,3.0185714285714287) P99(nan,3.0837142857142856) P99.5(nan,3.0918571428571426) P99.9(nan,3.0983714285714283) P100(nan,3.1)
cluster.xds-grpc;.upstream_cx_length_ms: P0(nan,1600000) P25(nan,1729838.7096774194) P50(nan,1821666.6666666667) P75(nan,1914393.9393939395) P90(nan,1965757.5757575757) P95(nan,1982878.7878787878) P99(nan,1996575.7575757576) P99.5(nan,1998287.878787879) P99.9(nan,1999657.5757575757) P100(nan,2000000)
cluster.xds-grpc;.upstream_rq_per_cx: P0(nan,1) P25(nan,1.025) P50(nan,1.05) P75(nan,1.075) P90(nan,1.09) P95(nan,1.095) P99(nan,1.099) P99.5(nan,1.0995) P99.9(nan,1.0999) P100(nan,1.1)
cluster_manager.cds.update_duration: P0(nan,0) P25(nan,0) P50(nan,0) P75(nan,0) P90(nan,1.0668421052631578) P95(nan,1.0992105263157894) P99(nan,12.769999999999996) P99.5(nan,23.385000000000005) P99.9(nan,23.876999999999995) P100(nan,24)
listener_manager.lds.update_duration: P0(nan,0) P25(nan,0) P50(nan,0) P75(nan,1.0973214285714286) P90(nan,3.043846153846154) P95(nan,3.091153846153846) P99(nan,9.077) P99.5(nan,14.385000000000005) P99.9(nan,14.876999999999995) P100(nan,15)
server.initialization_time_ms: P0(nan,67) P25(nan,67.25) P50(nan,67.5) P75(nan,67.75) P90(nan,67.9) P95(nan,67.95) P99(nan,67.99) P99.5(nan,67.995) P99.9(nan,67.999) P100(nan,68)
